Listing_ID,Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Year_Built,Finish,View,Seller_Type,Amenities,Description,Link,Amenities_Count,Is_Installments
EG-6884662,Apartment,cairo heliopolis heliopolis square mohammed farid st,4800000.0,28235.0,170.0,3 rooms,2 bathroom,10.0,2012.0,1,Main Street,Broker,,"Finish:Extra super lux 170 M² View Main Street, tenth floor, three rooms, two baths in Mohammed Farid St.",https://aqarmap.com.eg/en/listing/6884662-for-sale-cairo-heliopolis-heliopolis-square-mohammed-farid-st/,0,0
EG-6753359,Villa,cairo new cairo compounds mountain view1 1 compound,15900000.0,64898.0,245.0,3 rooms,4 bathroom,4.0,2026.0,1,Garden,Developer,"Elevator, Water Meter, Security, Garden, Balcony",Mountain View 1.1 ( Extension ) I Villa roof For Sale,https://aqarmap.com.eg/en/listing/6753359-for-sale-cairo-new-cairo-compounds-mountain-view1-1-compound/,5,1
EG-6895894,Commercial,cairo 6th of october jml bd lnsr,6750000.0,75000.0,90.0,,,0.0,2026.0,1,Main Street,Developer,,Shops For sale in Gamal Abdel Nasser Axis with size 90 M² View Main Street,https://aqarmap.com.eg/en/listing/6895894-for-sale-cairo-6th-of-october-jml-bd-lnsr/,0,0
EG-6897264,Apartment,cairo 6th of october compounds tesla residence compound,3970000.0,30775.0,129.0,3 rooms,3 bathroom,3.0,2028.0,1,Lake,Developer,"Elevator, Water Meter, Security, Balcony","Semi Finished Apartments in Tesla Residence Compound with size 129 M² View Lake Semi Finished, third floor, three rooms, three baths",https://aqarmap.com.eg/en/listing/6897264-for-sale-cairo-6th-of-october-compounds-tesla-residence-compound/,4,0
EG-6887549,Apartment,cairo new cairo compounds blm hylz nyw kyrw,15500000.0,62000.0,250.0,3 rooms,3 bathroom,2.0,2025.0,1,Garden,Broker,Garden,Apartment For sale in Palm Hills New Cairo - PHNC,https://aqarmap.com.eg/en/listing/6887549-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,1,0
EG-6874215,Apartment,cairo 6th of october el tawsaat el shamalya ltws t lsyhy lshmly,5700000.0,28500.0,200.0,3 rooms,2 bathroom,1.0,2024.0,1,Side Street,Broker,,"Finish:Semi Finished 200 M² View Side Street, first floor, three rooms, two baths in Northern Tourist Expansions",https://aqarmap.com.eg/en/listing/6874215-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-ltws-t-lsyhy-lshmly/,0,0
EG-6603643,Villa,cairo new cairo compounds villette kmbwnd sky kwndwz swdyk villette,66500000.0,147778.0,450.0,5 rooms,6 bathroom,,2023.0,1,Garden,Developer,Garden,فيلا منفصلة للبيع في كمبوند سكاي كوندوز - فيليت,https://aqarmap.com.eg/en/listing/6603643-for-sale-cairo-new-cairo-compounds-villette-kmbwnd-sky-kwndwz-swdyk-villette/,1,0
EG-6889487,Apartment,cairo faisal el matbeaa amr ibn al aas st,910000.0,8667.0,105.0,2 rooms,3 bathroom,2.0,2026.0,1,Side Street,Broker,,Apartment For sale in Amr Ibn El Aas St.,https://aqarmap.com.eg/en/listing/6889487-for-sale-cairo-faisal-el-matbeaa-amr-ibn-al-aas-st/,0,1
EG-6895829,Villa,cairo el sheikh zayed city compounds,6700000.0,24364.0,275.0,4 rooms,4 bathroom,,2026.0,1,Garden,Developer,Garden,"Your luxurious villa in a prime location next to Mall of Arabia, at the best competitive price in New Zayed.",https://aqarmap.com.eg/en/listing/6895829-for-sale-cairo-el-sheikh-zayed-city-compounds/,1,1
EG-6889187,Medical,cairo el sheikh zayed city lhy lsb shr,5712000.0,84000.0,68.0,1 rooms,1 bathroom,0.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6889187-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6878355,Apartment,cairo 6th of october hadaeq october compounds eco west compound new city development asia,2000000.0,22222.0,90.0,,,,,1,Garden,Developer,Garden,l West Compound شقة 90 م,https://aqarmap.com.eg/en/listing/6878355-for-sale-cairo-6th-of-october-hadaeq-october-compounds-eco-west-compound-new-city-development-asia/,1,1
EG-6895843,Commercial,cairo 6th of october jml bd lnsr,3248000.0,112000.0,29.0,,,0.0,2026.0,1,Main Street,Developer,,Shops For sale in Gamal Abdel Nasser Axis with size 29 M² View Main Street,https://aqarmap.com.eg/en/listing/6895843-for-sale-cairo-6th-of-october-jml-bd-lnsr/,0,0
EG-6889484,Apartment,cairo faisal el matbeaa amr ibn al aas st,900000.0,9000.0,100.0,2 rooms,2 bathroom,9.0,2026.0,1,Side Street,Broker,,Apartment For sale in Amr Ibn El Aas St.,https://aqarmap.com.eg/en/listing/6889484-for-sale-cairo-faisal-el-matbeaa-amr-ibn-al-aas-st/,0,1
EG-6895814,Apartment,cairo el sheikh zayed city compounds the harv compound dal,6700000.0,57759.0,116.0,2 rooms,1 bathroom,2.0,2026.0,1,Garden,Developer,Garden,"Your apartment is strategically located directly opposite Cairo Gate and Village West, in the heart of Sheikh Zayed's most prestigious compounds.",https://aqarmap.com.eg/en/listing/6895814-for-sale-cairo-el-sheikh-zayed-city-compounds-the-harv-compound-dal/,1,1
EG-6889183,Office,cairo el sheikh zayed city lhy lsb shr,5720000.0,88000.0,65.0,1 rooms,1 bathroom,0.0,2030.0,1,Main Street,Broker,,"Office for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6889183-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6889460,Apartment,cairo faisal el matbeaa amr ibn al aas st,1220000.0,7871.0,155.0,3 rooms,2 bathroom,2.0,2026.0,1,Side Street,Broker,,Apartment For sale in Amr Ibn El Aas St.,https://aqarmap.com.eg/en/listing/6889460-for-sale-cairo-faisal-el-matbeaa-amr-ibn-al-aas-st/,0,1
EG-6895729,Villa,cairo el sheikh zayed city lshykh zyd ljdyd,7854000.0,30208.0,260.0,4 rooms,4 bathroom,,2026.0,1,Garden,Developer,Garden,Own a villa with a private garden (100 sq m) in the most prestigious area of New Zayed at the best price in Oliv Compound.,https://aqarmap.com.eg/en/listing/6895729-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd/,1,1
EG-6889177,Office,cairo el sheikh zayed city lhy lsb shr,5104000.0,88000.0,58.0,1 rooms,1 bathroom,0.0,2030.0,1,Main Street,Broker,,"Office for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6889177-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6889465,Apartment,cairo faisal el matbeaa amr ibn al aas st,1210000.0,7806.0,155.0,3 rooms,2 bathroom,3.0,2026.0,1,Side Street,Broker,,Apartment For sale in Amr Ibn El Aas St.,https://aqarmap.com.eg/en/listing/6889465-for-sale-cairo-faisal-el-matbeaa-amr-ibn-al-aas-st/,0,1
EG-6895722,Villa,cairo el sheikh zayed city mntq fr y bmdyn lshykh zyd,7348000.0,32228.0,228.0,4 rooms,4 bathroom,,2026.0,1,Garden,Developer,Garden,Own a luxurious townhouse at unbeatable prices – with only a 10% down payment in New Zayed at O’LIV Compound!,https://aqarmap.com.eg/en/listing/6895722-for-sale-cairo-el-sheikh-zayed-city-mntq-fr-y-bmdyn-lshykh-zyd/,1,1
EG-6895798,Apartment,cairo new cairo compounds yardin compound mass,4911192.0,46332.0,106.0,2 rooms,1 bathroom,1.0,2026.0,1,Garden,Developer,Garden,"Your apartment in the heart of New Cairo, with a garden view, at the best prices and a 5% discount for a limited time:",https://aqarmap.com.eg/en/listing/6895798-for-sale-cairo-new-cairo-compounds-yardin-compound-mass/,1,1
EG-6594081,Commercial,cairo el shorouk tryq lshbb,6511000.0,110356.0,59.0,,,1.0,2025.0,1,Plaza,Developer,,Shops For sale in Al Shabab Rd with size 59 M² View Plaza,https://aqarmap.com.eg/en/listing/6594081-for-sale-cairo-el-shorouk-tryq-lshbb/,0,0
EG-6892384,Chalet,ain elsokhna resorts el glala azure convoy,2118000.0,38509.0,55.0,1 rooms,1 bathroom,2.0,2026.0,1,Pool,Developer,"Elevator, Water Meter, Security, Swimming Pool, Balcony",Chalets For sale in El Glala Azure - Convoy with size 55 M² View Pool,https://aqarmap.com.eg/en/listing/6892384-for-sale-ain-elsokhna-resorts-el-glala-azure-convoy/,5,1
EG-6880255,Medical,cairo el sheikh zayed city compounds sky ramp mall up wyde,3449500.0,127759.0,27.0,1 rooms,1 bathroom,1.0,2026.0,1,Plaza,Developer,"Elevator, Water Meter, Electricity Meter, Security","Clinics 27 M² Super lux View Plaza, first floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6880255-for-sale-cairo-el-sheikh-zayed-city-compounds-sky-ramp-mall-up-wyde/,4,1
EG-6887426,Apartment,cairo new cairo ganob el akadamiya south academy a abo zarr el ghifari st,8500000.0,38636.0,220.0,3 rooms,3 bathroom,2.0,2026.0,1,Garden,Broker,Garden,Apartment For sale in Abo Zarr El Ghifari St.,https://aqarmap.com.eg/en/listing/6887426-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-a-abo-zarr-el-ghifari-st/,1,0
EG-6764136,Apartment,cairo el sheikh zayed city lshykh zyd ljdyd de joya taj misr new zayed,9797760.0,72576.0,135.0,3 rooms,2 bathroom,2.0,2030.0,1,Main Street,Broker,,"Own a spacious residential unit in one of New Zayed's most prominent projects, featuring a modern design, integrated services, and the longest payment plan currently available.",https://aqarmap.com.eg/en/listing/6764136-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-de-joya-taj-misr-new-zayed/,0,1
EG-6887834,Apartment,cairo new cairo south investors al gezira st,5200000.0,23636.0,220.0,3 rooms,2 bathroom,,,1,Main Street,Broker,Garden,Residential For sale in El Gezira St. with size 220 M² View Main Street,https://aqarmap.com.eg/en/listing/6887834-for-sale-cairo-new-cairo-south-investors-al-gezira-st/,1,0
EG-6887485,Medical,cairo new cairo compounds wzwn ltby ktlyst llttwyr,4560000.0,120000.0,38.0,1 rooms,1 bathroom,3.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6887485-for-sale-cairo-new-cairo-compounds-wzwn-ltby-ktlyst-llttwyr/,0,1
EG-6885487,Land,cairo al oubour arab engineers association,32000000.0,3810.0,8400.0,,,,,1,Main Street,Broker,,Industrial Land For sale in Arab Engineers Association with size 8400 M² View Main Street,https://aqarmap.com.eg/en/listing/6885487-for-sale-cairo-al-oubour-arab-engineers-association/,0,0
EG-6887280,Apartment,cairo new administrative capital r8 sage lakes residence squares,4050000.0,27000.0,150.0,3 rooms,3 bathroom,1.0,2029.0,1,Garden,Broker,Garden,Apartment For sale in Sage Lakes Residence - Squares,https://aqarmap.com.eg/en/listing/6887280-for-sale-cairo-new-administrative-capital-r8-sage-lakes-residence-squares/,1,1
EG-6825744,Apartment,cairo new cairo compounds sarai esse residence sarai,5580000.0,31173.0,179.0,3 rooms,2 bathroom,4.0,2025.0,1,Garden,Broker,Garden,Apartment for sale ready to deliver with open view in Sarai compound Area : 179 m,https://aqarmap.com.eg/en/listing/6825744-for-sale-cairo-new-cairo-compounds-sarai-esse-residence-sarai/,1,1
EG-6747428,Medical,cairo new cairo el kornfol el kornfol 1,7560000.0,140000.0,54.0,1 rooms,1 bathroom,2.0,2026.0,1,Other,Broker,,shop for sale clove mall new cairo 1st settlement el koronfel,https://aqarmap.com.eg/en/listing/6747428-for-sale-cairo-new-cairo-el-kornfol-el-kornfol-1/,0,1
EG-6785079,Studio,red sea hurghada resorts la mora resort,3162000.0,51000.0,62.0,1 rooms,1 bathroom,4.0,2026.0,1,Garden,Broker,Garden,ستوديو للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6785079-for-sale-red-sea-hurghada-resorts-la-mora-resort/,1,0
EG-6810314,Office,cairo faisal shareaa el malek fasel,5000000.0,16077.0,311.0,8 rooms,5 bathroom,2.0,2024.0,1,Main Street,Broker,,Distinct Investment Opportunity for Sale – Full Administrative Floor in a Mall on Faisal Main Street,https://aqarmap.com.eg/en/listing/6810314-for-sale-cairo-faisal-shareaa-el-malek-fasel/,0,1
EG-6884277,Office,cairo new cairo compounds district 5 the plateau district 5,14950000.0,130000.0,115.0,,,0.0,,1,Main Street,Broker,,"Office for sale, 115 sq m, in District 5, New Cairo• Unit Type: Office Space",https://aqarmap.com.eg/en/listing/6884277-for-sale-cairo-new-cairo-compounds-district-5-the-plateau-district-5/,0,0
EG-6885050,Apartment,cairo new cairo el narges el narges omarat beirut st,8500000.0,34694.0,245.0,3 rooms,3 bathroom,,,1,Main Street,Broker,,شقه للبيع في النرجس عمارات,https://aqarmap.com.eg/en/listing/6885050-for-sale-cairo-new-cairo-el-narges-el-narges-omarat-beirut-st/,0,0
EG-6809457,Apartment,cairo new cairo bait el watan first neighborhood,4000000.0,17391.0,230.0,Apartment 230 m 4 bedroom for sale in beit al watan Ready to move,2 bathroom,3.0,2025.0,1,Garden,Broker,"Elevator, Security, Garden, Balcony",Apartment for sale in beit al watan Ready to move,https://aqarmap.com.eg/en/listing/6809457-for-sale-cairo-new-cairo-bait-el-watan-first-neighborhood/,4,0
EG-6785071,Studio,red sea hurghada resorts la mora resort,3162000.0,51000.0,62.0,1 rooms,1 bathroom,4.0,2026.0,1,Main Street,Broker,,ستوديو للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6785071-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
EG-6802070,Apartment,cairo faisal shareaa el malek fasel,1250000.0,8065.0,155.0,3 rooms,2 bathroom,4.0,2025.0,1,Side Street,Broker,,شقق للبيع في شارع الملك فيصل,https://aqarmap.com.eg/en/listing/6802070-for-sale-cairo-faisal-shareaa-el-malek-fasel/,0,1
EG-6795227,Apartment,cairo new cairo compounds the square,8000000.0,43243.0,185.0,3 rooms,3 bathroom,1.0,2025.0,1,Garden,Broker,"Elevator, Security, Garden, Balcony",Apartment for sale in the square in new Cairo,https://aqarmap.com.eg/en/listing/6795227-for-sale-cairo-new-cairo-compounds-the-square/,4,0
EG-6816407,Studio,cairo el sheikh zayed city compounds zyd wr llttwyr z tower,6000000.0,107143.0,56.0,1 rooms,1 bathroom,5.0,2026.0,1,Garden,Broker,Garden,"Exclusive Studio for Sale in Zayed West – Zed Towers, Sheikh Zayed• Area: 56 m²",https://aqarmap.com.eg/en/listing/6816407-for-sale-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr-z-tower/,1,1
EG-6785066,Studio,red sea hurghada resorts la mora resort,3225240.0,52020.0,62.0,1 rooms,1 bathroom,3.0,2026.0,1,Garden,Broker,Garden,ستوديو للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6785066-for-sale-red-sea-hurghada-resorts-la-mora-resort/,1,0
EG-6623047,Duplex,cairo new cairo compounds trio gardens,13000000.0,53061.0,245.0,3 rooms,4 bathroom,2.0,2024.0,1,Main Street,Broker,Garden,duplex for sale trio 245 m +65 garden,https://aqarmap.com.eg/en/listing/6623047-for-sale-cairo-new-cairo-compounds-trio-gardens/,1,0
EG-6781696,Medical,cairo el shorouk compounds hana medical complex z group,4000000.0,100000.0,40.0,1 rooms,1 bathroom,0.0,2025.0,1,Main Street,Developer,,للاستثمار عيادة للبيع متاجرة 3 سنين دور ارضي مميزة بجوار معمل المختبر 40 متر,https://aqarmap.com.eg/en/listing/6781696-for-sale-cairo-el-shorouk-compounds-hana-medical-complex-z-group/,0,0
EG-6884306,Office,cairo new cairo compounds hyde park centre ville hyde park,16640000.0,130000.0,128.0,,,0.0,,1,Main Street,Broker,,"Office space for sale in Hyde Park, Fifth Settlement, with an area of 128 sq m.",https://aqarmap.com.eg/en/listing/6884306-for-sale-cairo-new-cairo-compounds-hyde-park-centre-ville-hyde-park/,0,0
EG-6835099,Apartment,cairo new cairo el lotus lotus south,4150000.0,24128.0,172.0,3 rooms,3 bathroom,4.0,2026.0,1,Other,Broker,,apartment for sale new cairoel lotus 5th settlement,https://aqarmap.com.eg/en/listing/6835099-for-sale-cairo-new-cairo-el-lotus-lotus-south/,0,0
EG-6879530,Commercial,damietta mdyn dmyt ljdyd mntq lshlyht lmrhl 2,11770500.0,199500.0,59.0,,,1.0,2025.0,1,Main Street,Broker,,محل مطعم سوبر لوكس ٥٩ متر في دمياط الجديدة – منطقة الشاليهات,https://aqarmap.com.eg/en/listing/6879530-for-sale-damietta-mdyn-dmyt-ljdyd-mntq-lshlyht-lmrhl-2/,0,1
EG-6881849,Duplex,cairo new cairo el lotus lotus south,6500000.0,30952.0,210.0,3 rooms,3 bathroom,3.0,2025.0,1,Side Street,Broker,"Elevator, Water Meter, Natural Gas, Parking, Balcony",Duplex For sale in Lotus South with size 210 M² View Side Street,https://aqarmap.com.eg/en/listing/6881849-for-sale-cairo-new-cairo-el-lotus-lotus-south/,5,0
EG-6800291,Studio,red sea hurghada resorts la mora resort,3162000.0,51000.0,62.0,1 rooms,1 bathroom,4.0,2026.0,1,Main Street,Broker,,ستوديو للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800291-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
EG-6823390,Medical,cairo el shorouk compounds hana medical complex z group,4000000.0,100000.0,40.0,1 rooms,1 bathroom,0.0,2025.0,1,Main Street,Developer,,للاستثمار عيادة للبيع متاجرة 3 سنين دور ارضي مميزة بجوار معمل المختبر 40 متر,https://aqarmap.com.eg/en/listing/6823390-for-sale-cairo-el-shorouk-compounds-hana-medical-complex-z-group/,0,0
EG-6866582,Apartment,cairo new cairo bait el watan second neighborhood,5050000.0,25765.0,196.0,3 rooms,3 bathroom,3.0,2026.0,1,Other,Broker,,apartment for sale new cairo 5th settlementbait al watan second neighborhood,https://aqarmap.com.eg/en/listing/6866582-for-sale-cairo-new-cairo-bait-el-watan-second-neighborhood/,0,1
EG-6800293,Studio,red sea hurghada resorts la mora resort,3162000.0,51000.0,62.0,1 rooms,1 bathroom,1.0,2026.0,1,Garden,Broker,Garden,ستوديو للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800293-for-sale-red-sea-hurghada-resorts-la-mora-resort/,1,0
EG-6592568,Apartment,cairo new heliopolis lhy lthny,2163000.0,18025.0,120.0,2 rooms,3 bathroom,3.0,2025.0,1,Main Street,Developer,,"Apartments For sale with size 120 M² Semi Finished View Main Street, third floor, two rooms, three baths",https://aqarmap.com.eg/en/listing/6592568-for-sale-cairo-new-heliopolis-lhy-lthny/,0,1
EG-6800402,Apartment,red sea hurghada resorts la mora resort,4508400.0,53040.0,85.0,2 rooms,1 bathroom,2.0,2026.0,1,Pool,Broker,,شقق للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800402-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
EG-6800403,Apartment,red sea hurghada resorts la mora resort,4508400.0,53040.0,85.0,2 rooms,1 bathroom,3.0,2026.0,1,Pool,Broker,,شقق للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800403-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
EG-6800398,Apartment,red sea hurghada resorts la mora resort,4508400.0,53040.0,85.0,2 rooms,1 bathroom,1.0,2026.0,1,Pool,Broker,,شقق للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800398-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
EG-6800397,Apartment,red sea hurghada resorts la mora resort,3978000.0,55250.0,72.0,2 rooms,1 bathroom,1.0,2026.0,1,Pool,Broker,,شقق للبيع منتجع لامورا,https://aqarmap.com.eg/en/listing/6800397-for-sale-red-sea-hurghada-resorts-la-mora-resort/,0,0
